TU LWE Challenge, n =  40, alpha = 0.0350
[0m[1;31m dim = 188, dvol = 327.74 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 8, J_gap = 1, cost_model = 2, max_loop = 5, threads = 15, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04,  progressive_sieve = 1, worst_case, Min G2 Strategy. 
 index:        1, (beta,j): (  79,   8) --> ( 187,   1), goal index:       71, cost =
 index:     1966, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30605, cost =
 index:     1967, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30633, cost =
 index:     1968, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30661, cost =
 index:     1969, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30691, cost =
 index:     1970, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30721, cost =
 index:     1971, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30751, cost =
 index:     1972, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30777, cost =
 index:     1973, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30807, cost =
 index:     1974, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30836, cost =
 index:     1975, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30864, cost =
 index:     1976, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30893, cost =
 index:     1977, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30921, cost =
 index:     1978, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30950, cost =
 index:     1979, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30915, cost =
 index:     1980, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30943, cost =
 index:     1981, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    30973, cost =
 index:     1982, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31003, cost =
 index:     1983, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31032, cost =
 index:     1984, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31062, cost =
 index:     1985, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31092, cost =
 index:     1986, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31120, cost =
 index:     1987, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31150, cost =
 index:     1988, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31177, cost =
 index:     1989, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31206, cost =
 index:     1990, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31236, cost =
 index:     1991, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31266, cost =
 index:     1992, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31296, cost =
 index:     1993, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31326, cost =
 index:     1994, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31356, cost =
 index:     1995, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31386, cost =
 index:     1996, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31416, cost =
 index:     1997, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31442, cost =
 index:     1998, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31472, cost =
 index:     1999, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31502, cost =
 index:     2000, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31531, cost =
 index:     2001, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31557, cost =
 index:     2002, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31587, cost =
 index:     2003, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31564, cost =
 index:     2004, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31594, cost =
 index:     2005, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31621, cost =
 index:     2006, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31651, cost =
 index:     2007, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31679, cost =
 index:     2008, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31708, cost =
 index:     2009, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31738, cost =
 index:     2010, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31757, cost =
 index:     2011, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31786, cost =
 index:     2012, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31812, cost =
 index:     2013, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31842, cost =
 index:     2014, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31871, cost =
 index:     2015, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31900, cost =
 index:     2016, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31927, cost =
 index:     2017, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31955, cost =
 index:     2018, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    31984, cost =
 index:     2019, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32013, cost =
 index:     2020, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32041, cost =
 index:     2021, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32068, cost =
 index:     2022, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32094, cost =
 index:     2023, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32121, cost =
 index:     2024, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32150, cost =
 index:     2025, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32164, cost =
 index:     2026, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32193, cost =
 index:     2027, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32219, cost =
 index:     2028, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32247, cost =
 index:     2029, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32257, cost =
 index:     2030, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32286, cost =
 index:     2031, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32311, cost =
 index:     2032, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32339, cost =
 index:     2033, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32367, cost =
 index:     2034, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32393, cost =
 index:     2035, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32422, cost =
 index:     2036, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32446, cost =
 index:     2037, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32473, cost =
 index:     2038, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32497, cost =
 index:     2039, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32526, cost =
 index:     2040, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32555, cost =
 index:     2041, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32584, cost =
 index:     2042, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32611, cost =
 index:     2043, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32639, cost =
 index:     2044, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32668, cost =
 index:     2045, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32694, cost =
 index:     2046, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32723, cost =
 index:     2047, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32749, cost =
 index:     2048, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32778, cost =
 index:     2049, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32807, cost =
 index:     2050, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32835, cost =
 index:     2051, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32860, cost =
 index:     2052, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32888, cost =
 index:     2053, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32914, cost =
 index:     2054, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32943, cost =
 index:     2055, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32971, cost =
 index:     2056, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    32996, cost =
 index:     2057, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33021, cost =
 index:     2058, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33050, cost =
 index:     2059, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33077, cost =
 index:     2060, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33018, cost =
 index:     2061, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33046, cost =
 index:     2062, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33074, cost =
 index:     2063, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33102, cost =
 index:     2064, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33131, cost =
 index:     2065, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33150, cost =
 index:     2066, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33179, cost =
 index:     2067, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33204, cost =
 index:     2068, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33232, cost =
 index:     2069, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33261, cost =
 index:     2070, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33290, cost =
 index:     2071, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33319, cost =
 index:     2072, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33347, cost =
 index:     2073, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33376, cost =
 index:     2074, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33404, cost =
 index:     2075, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33433, cost =
 index:     2076, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33456, cost =
 index:     2077, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33483, cost =
 index:     2078, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33511, cost =
 index:     2079, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33537, cost =
 index:     2080, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33552, cost =
 index:     2081, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33581, cost =
 index:     2082, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33609, cost =
 index:     2083, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33638, cost =
 index:     2084, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33667, cost =
 index:     2085, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33696, cost =
 index:     2086, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33722, cost =
 index:     2087, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33750, cost =
 index:     2088, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33779, cost =
 index:     2089, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33807, cost =
 index:     2090, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33836, cost =
 index:     2091, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33865, cost =
 index:     2092, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33893, cost =
 index:     2093, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33922, cost =
 index:     2094, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33949, cost =
 index:     2095, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33978, cost =
 index:     2096, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34002, cost =
 index:     2097, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34031, cost =
 index:     2098, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34060, cost =
 index:     2099, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34089, cost =
 index:     2100, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34118, cost =
 index:     2101, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34146, cost =
 index:     2102, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34175, cost =
 index:     2103, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34204, cost =
 index:     2104, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34232, cost =
 index:     2105, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34261, cost =
 index:     2106, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34289, cost =
 index:     2107, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34233, cost =
 index:     2108, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34261, cost =
 index:     2109, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33485, cost =
 index:     2110, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33512, cost =
 index:     2111, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33512, cost =
 index:     2112, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33512, cost =
 index:     2113, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33512, cost =
 index:     2114, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33512, cost =
 index:     2115, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33512, cost =
 index:     2116, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33539, cost =
 index:     2117, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33565, cost =
 index:     2118, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33593, cost =
 index:     2119, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33622, cost =
 index:     2120, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    33651, cost =
 index:     2121, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33651, cost =
 index:     2122, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33678, cost =
 index:     2123, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33706, cost =
 index:     2124, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33658, cost =
 index:     2125, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33685, cost =
 index:     2126, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33712, cost =
 index:     2127, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33740, cost =
 index:     2128, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33763, cost =
 index:     2129, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33792, cost =
 index:     2130, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33821, cost =
 index:     2131, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33839, cost =
 index:     2132, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33868, cost =
 index:     2133, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33896, cost =
 index:     2134, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33925, cost =
 index:     2135, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33954, cost =
 index:     2136, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    33983, cost =
 index:     2137, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34011, cost =
 index:     2138, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34040, cost =
 index:     2139, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34068, cost =
 index:     2140, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34096, cost =
 index:     2141, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34125, cost =
 index:     2142, (beta,j): ( 133,   3) --> ( 187,   1), goal index:    34125, cost =
 index:     2143, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34125, cost =
 index:     2144, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34061, cost =
 index:     2145, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34089, cost =
 index:     2146, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34116, cost =
 index:     2147, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34145, cost =
 index:     2148, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34173, cost =
 index:     2149, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34201, cost =
 index:     2150, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34230, cost =
 index:     2151, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34246, cost =
 index:     2152, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34274, cost =
 index:     2153, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34301, cost =
 index:     2154, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34330, cost =
 index:     2155, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34359, cost =
 index:     2156, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34388, cost =
 index:     2157, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34416, cost =
 index:     2158, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34445, cost =
 index:     2159, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34474, cost =
 index:     2160, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34503, cost =
 index:     2161, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34531, cost =
 index:     2162, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34558, cost =
 index:     2163, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34586, cost =
 index:     2164, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34614, cost =
 index:     2165, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34643, cost =
 index:     2166, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34657, cost =
 index:     2167, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34685, cost =
 index:     2168, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34648, cost =
 index:     2169, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34676, cost =
 index:     2170, (beta,j): ( 134,   3) --> ( 187,   1), goal index:    34702, cost =
