TU LWE Challenge, n =  40, alpha = 0.0250
[0m[1;31m dim = 172, dvol = 331.97 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 8, J_gap = 1, cost_model = 2, max_loop = 5, threads = 15, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04,  progressive_sieve = 1, worst_case, Min G2 Strategy. 
 index:        1, (beta,j): (  79,   8) --> ( 171,   1), goal index:        1, cost =
 index:    22364, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169164, cost =
 index:    22365, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169172, cost =
 index:    22366, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169180, cost =
 index:    22367, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169188, cost =
 index:    22368, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169196, cost =
 index:    22369, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169204, cost =
 index:    22370, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169212, cost =
 index:    22371, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169220, cost =
 index:    22372, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169228, cost =
 index:    22373, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169236, cost =
 index:    22374, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169244, cost =
 index:    22375, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169252, cost =
 index:    22376, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169260, cost =
 index:    22377, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169268, cost =
 index:    22378, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169276, cost =
 index:    22379, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169284, cost =
 index:    22380, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169292, cost =
 index:    22381, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169300, cost =
 index:    22382, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169308, cost =
 index:    22383, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169316, cost =
 index:    22384, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169324, cost =
 index:    22385, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169332, cost =
 index:    22386, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169340, cost =
 index:    22387, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169348, cost =
 index:    22388, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169356, cost =
 index:    22389, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169364, cost =
 index:    22390, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169372, cost =
 index:    22391, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169380, cost =
 index:    22392, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169388, cost =
 index:    22393, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169396, cost =
 index:    22394, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169404, cost =
 index:    22395, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169412, cost =
 index:    22396, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169420, cost =
 index:    22397, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169428, cost =
 index:    22398, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169436, cost =
 index:    22399, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169444, cost =
 index:    22400, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169452, cost =
 index:    22401, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169460, cost =
 index:    22402, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169468, cost =
 index:    22403, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169476, cost =
 index:    22404, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169484, cost =
 index:    22405, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169492, cost =
 index:    22406, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169500, cost =
 index:    22407, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169508, cost =
 index:    22408, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169516, cost =
 index:    22409, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169524, cost =
 index:    22410, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169532, cost =
 index:    22411, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169540, cost =
 index:    22412, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169548, cost =
 index:    22413, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169556, cost =
 index:    22414, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169564, cost =
 index:    22415, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169572, cost =
 index:    22416, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169580, cost =
 index:    22417, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169588, cost =
 index:    22418, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169596, cost =
 index:    22419, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169604, cost =
 index:    22420, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169612, cost =
 index:    22421, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169620, cost =
 index:    22422, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169628, cost =
 index:    22423, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169636, cost =
 index:    22424, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169644, cost =
 index:    22425, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169652, cost =
 index:    22426, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169660, cost =
 index:    22427, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169668, cost =
 index:    22428, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169676, cost =
 index:    22429, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169684, cost =
 index:    22430, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169692, cost =
 index:    22431, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169700, cost =
 index:    22432, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169708, cost =
 index:    22433, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169716, cost =
 index:    22434, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169724, cost =
 index:    22435, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169732, cost =
 index:    22436, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169740, cost =
 index:    22437, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169748, cost =
 index:    22438, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169756, cost =
 index:    22439, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169764, cost =
 index:    22440, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169772, cost =
 index:    22441, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169780, cost =
 index:    22442, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169788, cost =
 index:    22443, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169796, cost =
 index:    22444, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169804, cost =
 index:    22445, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169812, cost =
 index:    22446, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169820, cost =
 index:    22447, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169828, cost =
 index:    22448, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169836, cost =
 index:    22449, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169844, cost =
 index:    22450, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169852, cost =
 index:    22451, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169860, cost =
 index:    22452, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169868, cost =
 index:    22453, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169876, cost =
 index:    22454, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169884, cost =
 index:    22455, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169892, cost =
 index:    22456, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169900, cost =
 index:    22457, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169908, cost =
 index:    22458, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169916, cost =
 index:    22459, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169924, cost =
 index:    22460, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169932, cost =
 index:    22461, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169940, cost =
 index:    22462, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169948, cost =
 index:    22463, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169956, cost =
 index:    22464, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169964, cost =
 index:    22465, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169972, cost =
 index:    22466, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169980, cost =
 index:    22467, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169988, cost =
 index:    22468, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   169996, cost =
 index:    22469, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170004, cost =
 index:    22470, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170012, cost =
 index:    22471, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170020, cost =
 index:    22472, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170028, cost =
 index:    22473, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170036, cost =
 index:    22474, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170044, cost =
 index:    22475, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170052, cost =
 index:    22476, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170060, cost =
 index:    22477, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170068, cost =
 index:    22478, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170076, cost =
 index:    22479, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170084, cost =
 index:    22480, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170092, cost =
 index:    22481, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170100, cost =
 index:    22482, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170108, cost =
 index:    22483, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170116, cost =
 index:    22484, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170124, cost =
 index:    22485, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170132, cost =
 index:    22486, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170140, cost =
 index:    22487, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170148, cost =
 index:    22488, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170156, cost =
 index:    22489, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170164, cost =
 index:    22490, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170172, cost =
 index:    22491, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170180, cost =
 index:    22492, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170188, cost =
 index:    22493, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170196, cost =
 index:    22494, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170204, cost =
 index:    22495, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170212, cost =
 index:    22496, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170220, cost =
 index:    22497, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170228, cost =
 index:    22498, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170236, cost =
 index:    22499, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170244, cost =
 index:    22500, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170252, cost =
 index:    22501, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170260, cost =
 index:    22502, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170268, cost =
 index:    22503, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170276, cost =
 index:    22504, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170284, cost =
 index:    22505, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170292, cost =
 index:    22506, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170300, cost =
 index:    22507, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170308, cost =
 index:    22508, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170316, cost =
 index:    22509, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170324, cost =
 index:    22510, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170332, cost =
 index:    22511, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170340, cost =
 index:    22512, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170348, cost =
 index:    22513, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170356, cost =
 index:    22514, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170364, cost =
 index:    22515, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170372, cost =
 index:    22516, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170380, cost =
 index:    22517, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170388, cost =
 index:    22518, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170396, cost =
 index:    22519, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170404, cost =
 index:    22520, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170412, cost =
 index:    22521, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170420, cost =
 index:    22522, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170428, cost =
 index:    22523, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170436, cost =
 index:    22524, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170444, cost =
 index:    22525, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170452, cost =
 index:    22526, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170460, cost =
 index:    22527, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170468, cost =
 index:    22528, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170476, cost =
 index:    22529, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170484, cost =
 index:    22530, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170492, cost =
 index:    22531, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170500, cost =
 index:    22532, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170508, cost =
 index:    22533, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170516, cost =
 index:    22534, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170524, cost =
 index:    22535, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170532, cost =
 index:    22536, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170540, cost =
 index:    22537, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170548, cost =
 index:    22538, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170556, cost =
 index:    22539, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170564, cost =
 index:    22540, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170572, cost =
 index:    22541, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170580, cost =
 index:    22542, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170588, cost =
 index:    22543, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170596, cost =
 index:    22544, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170604, cost =
 index:    22545, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170612, cost =
 index:    22546, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170620, cost =
 index:    22547, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170628, cost =
 index:    22548, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170636, cost =
 index:    22549, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170644, cost =
 index:    22550, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170652, cost =
 index:    22551, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170660, cost =
 index:    22552, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170668, cost =
 index:    22553, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170676, cost =
 index:    22554, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170684, cost =
 index:    22555, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170692, cost =
 index:    22556, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170700, cost =
 index:    22557, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170708, cost =
 index:    22558, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170716, cost =
 index:    22559, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170724, cost =
 index:    22560, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170732, cost =
 index:    22561, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170740, cost =
 index:    22562, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170748, cost =
 index:    22563, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170756, cost =
 index:    22564, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170764, cost =
 index:    22565, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170772, cost =
 index:    22566, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170780, cost =
 index:    22567, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170788, cost =
 index:    22568, (beta,j): ( 115,   3) --> ( 251,   1), goal index:   170796, cost =
